CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period,
216298730,2023-03-20 09:30:00,0,20,57.3,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 10:00:00,0,21,70,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 10:30:00,0,22,61.45,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 11:00:00,0,23,94.12,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 11:30:00,0,24,54.41,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 12:00:00,0,25,38.97,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 12:30:00,0,26,39.17,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 13:00:00,0,27,24.95,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 13:30:00,0,28,13.76,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 14:00:00,0,29,20.08,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 14:30:00,0,30,7.23,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 15:00:00,0,31,20.22,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 15:30:00,0,32,49.66,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 16:00:00,0,33,70,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 16:30:00,0,34,55.68,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 17:00:00,0,35,65.11,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 17:30:00,0,36,102.85,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 18:00:00,0,37,127.02,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 18:30:00,0,38,136.47,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 19:00:00,0,39,93.23,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 19:30:00,0,40,86.8,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 20:00:00,0,41,107.92,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 20:30:00,0,42,90.98,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 21:00:00,0,43,85.09,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 21:30:00,0,44,66.24,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 22:00:00,0,45,17.59,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 22:30:00,0,46,28.54,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 23:00:00,0,47,91.9,0,3.33,0,0.3996,0.3996,
216298730,2023-03-20 23:30:00,0,48,53.97,0,3.33,0,0.3996,0.3996,
216298730,2023-03-21 00:00:00,0,1,9.75,0,3.33,0,0.3996,0.3996,
216298730,2023-03-21 00:30:00,0,2,45.95,0,3.33,0,0.3996,0.3996,
216298730,2023-03-21 01:00:00,0,3,105.88,0,3.33,0,0.3996,0.3996,
216298730,2023-03-21 01:30:00,0,4,85.72,0,3.33,0,0.3996,0.3996,
216298730,2023-03-21 02:00:00,0,5,4.54,0,3.33,0,0.3996,0.3996,
216298730,2023-03-21 02:30:00,0,6,0.33,0,3.33,0,0.3996,0.3996,
216298730,2023-03-21 03:00:00,0,7,0.1,0,3.33,0,0.3996,0.3996,
216298730,2023-03-21 03:30:00,0,8,0.01,0,3.33,0,0.3996,0.3996,
216298730,2023-03-21 04:00:00,0,9,0.14,0,3.33,0,0.3996,0.3996,
216298730,2023-03-21 04:30:00,0.8,10,11.88,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-03-21 05:00:00,1.2,11,94.37,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-03-21 05:30:00,0.1,12,75.83,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-03-21 06:00:00,0.3,13,94.29,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-21 06:30:00,0.2,14,75.27,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-21 07:00:00,0.2,15,37.58,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-21 07:30:00,0.8,16,0.03,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-03-21 08:00:00,0.3,17,45.33,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-21 08:30:00,0.7,18,53.35,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-21 09:00:00,0.7,19,110.65,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-21 09:30:00,0.6,20,61.54,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-21 10:00:00,2.3,21,96.58,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-03-21 10:30:00,1.6,22,93.1,1.6,1.73,0.464,0.2076,0.6716,
216298730,2023-03-21 11:00:00,1.3,23,107.23,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-03-21 11:30:00,1.9,24,106.95,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-03-21 12:00:00,1.4,25,103.96,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-03-21 12:30:00,1.3,26,103.03,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-03-21 13:00:00,1.2,27,105.42,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-03-21 13:30:00,2,28,102.8,2,1.33,0.58,0.1596,0.7396,
216298730,2023-03-21 14:00:00,1.4,29,102.19,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-03-21 14:30:00,0.7,30,105.03,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-21 15:00:00,0.7,31,101.75,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-21 15:30:00,1.2,32,98.87,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-03-21 16:00:00,0.7,33,124.23,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-21 16:30:00,0.6,34,116.22,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-21 17:00:00,0.5,35,108.79,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-21 17:30:00,0.9,36,116.74,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-03-21 18:00:00,5.8,37,129.41,3.33,0,0.9657,0,0.9657,
216298730,2023-03-21 18:30:00,19.7,38,120.96,3.33,0,0.9657,0,0.9657,
216298730,2023-03-21 19:00:00,2.1,39,100.83,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-03-21 19:30:00,2.6,40,14.36,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-03-21 20:00:00,14.1,41,1.8,3.33,0,0.9657,0,0.9657,
216298730,2023-03-21 20:30:00,13.6,42,3.61,3.33,0,0.9657,0,0.9657,
216298730,2023-03-21 21:00:00,1.8,43,3.41,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-03-21 21:30:00,1.3,44,10.49,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-03-21 22:00:00,0.8,45,36.22,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-03-21 22:30:00,0.5,46,6.85,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-21 23:00:00,0.6,47,2.2,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-21 23:30:00,1,48,53.5,1,2.33,0.29,0.2796,0.5696,
216298730,2023-03-22 00:00:00,0.6,1,0.02,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-22 00:30:00,0.6,2,51,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-22 01:00:00,0.5,3,23.17,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-22 01:30:00,1.1,4,20.57,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-03-22 02:00:00,0.6,5,21.19,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-22 02:30:00,0.5,6,20.25,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-22 03:00:00,1.3,7,20.2,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-03-22 03:30:00,1.1,8,19.79,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-03-22 04:00:00,0.6,9,20.05,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-22 04:30:00,0.6,10,22.45,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-22 05:00:00,0.7,11,57.44,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-22 05:30:00,1.4,12,48.21,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-03-22 06:00:00,0.6,13,103.56,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-22 06:30:00,0.6,14,97.55,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-22 07:00:00,0.5,15,176.47,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-22 07:30:00,1.3,16,213.9,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-03-22 08:00:00,2.2,17,191.61,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-03-22 08:30:00,8.4,18,169.63,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 09:00:00,6.9,19,117.42,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 09:30:00,5.9,20,80.73,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 10:00:00,6.5,21,0.01,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 10:30:00,5,22,0.01,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 11:00:00,4.4,23,21.41,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 11:30:00,3.9,24,21.45,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 12:00:00,4,25,1.33,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 12:30:00,4.2,26,0.01,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 13:00:00,3.2,27,11.41,3.2,0.13,0.928,0.0156,0.9436,
216298730,2023-03-22 13:30:00,3.8,28,0.01,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 14:00:00,3.3,29,0.01,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-03-22 14:30:00,3.8,30,0.01,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 15:00:00,2.9,31,0.01,2.9,0.43,0.841,0.0516,0.8926,
216298730,2023-03-22 15:30:00,1.9,32,0.01,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-03-22 16:00:00,1.1,33,0.01,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-03-22 16:30:00,0.5,34,0.01,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-22 17:00:00,0.5,35,0.01,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-22 17:30:00,2,36,20.61,2,1.33,0.58,0.1596,0.7396,
216298730,2023-03-22 18:00:00,2.2,37,124.24,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-03-22 18:30:00,2.2,38,144.41,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-03-22 19:00:00,3,39,117.87,3,0.33,0.87,0.0396,0.9096,
216298730,2023-03-22 19:30:00,2.6,40,166.55,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-03-22 20:00:00,1.2,41,176.46,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-03-22 20:30:00,1,42,167.04,1,2.33,0.29,0.2796,0.5696,
216298730,2023-03-22 21:00:00,4,43,160.38,3.33,0,0.9657,0,0.9657,
216298730,2023-03-22 21:30:00,1.9,44,157.09,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-03-22 22:00:00,0.6,45,105.79,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-22 22:30:00,0.6,46,114.47,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-22 23:00:00,1.2,47,113.64,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-03-22 23:30:00,0.6,48,115.13,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-23 00:00:00,1.1,1,117.19,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-03-23 00:30:00,0.7,2,99,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-23 01:00:00,1.8,3,58.09,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-03-23 01:30:00,0.6,4,47.43,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-23 02:00:00,0.6,5,47.42,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-23 02:30:00,0.6,6,46.75,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-23 03:00:00,1.2,7,36.4,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-03-23 03:30:00,0.5,8,26.91,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-23 04:00:00,0.6,9,25.23,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-23 04:30:00,0.6,10,37.25,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-23 05:00:00,1.2,11,71.57,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-03-23 05:30:00,0.6,12,100.59,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-23 06:00:00,0.7,13,91.18,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-23 06:30:00,0.7,14,68.03,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-23 07:00:00,1.1,15,154.88,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-03-23 07:30:00,0.6,16,160.84,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-23 08:00:00,1.5,17,143.6,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-03-23 08:30:00,1.4,18,40.75,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-03-23 09:00:00,14.8,19,23.89,3.33,0,0.9657,0,0.9657,
216298730,2023-03-23 09:30:00,36,20,5.03,3.33,0,0.9657,0,0.9657,
216298730,2023-03-23 10:00:00,23.1,21,0.49,3.33,0,0.9657,0,0.9657,
216298730,2023-03-23 10:30:00,2.3,22,0.01,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-03-23 11:00:00,2,23,0.01,2,1.33,0.58,0.1596,0.7396,
216298730,2023-03-23 11:30:00,2.4,24,0.01,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-03-23 12:00:00,2,25,0.01,2,1.33,0.58,0.1596,0.7396,
216298730,2023-03-23 12:30:00,0.9,26,0.01,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-03-23 13:00:00,0.7,27,0.01,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-23 13:30:00,0.3,28,0.01,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-23 14:00:00,0.4,29,0.01,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-23 14:30:00,0.3,30,0.01,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-23 15:00:00,0.9,31,0.01,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-03-23 15:30:00,1,32,0.01,1,2.33,0.29,0.2796,0.5696,
216298730,2023-03-23 16:00:00,0.9,33,0.01,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-03-23 16:30:00,1.8,34,0.01,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-03-23 17:00:00,1.8,35,5.69,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-03-23 17:30:00,2.2,36,0.02,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-03-23 18:00:00,2.7,37,0.01,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-03-23 18:30:00,3.2,38,22.97,3.2,0.13,0.928,0.0156,0.9436,
216298730,2023-03-23 19:00:00,1.8,39,28.67,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-03-23 19:30:00,2.6,40,31.59,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-03-23 20:00:00,2.9,41,40.75,2.9,0.43,0.841,0.0516,0.8926,
216298730,2023-03-23 20:30:00,2.4,42,32.73,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-03-23 21:00:00,2.7,43,33.03,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-03-23 21:30:00,0.9,44,30.91,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-03-23 22:00:00,0.4,45,34.7,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-23 22:30:00,0.6,46,30.8,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-23 23:00:00,1.5,47,24.75,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-03-23 23:30:00,0.4,48,17.36,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 00:00:00,0.4,1,26.95,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 00:30:00,1.3,2,22.78,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-03-24 01:00:00,0.3,3,30.06,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-24 01:30:00,0.4,4,28.47,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 02:00:00,1,5,3.27,1,2.33,0.29,0.2796,0.5696,
216298730,2023-03-24 02:30:00,0.4,6,0.01,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 03:00:00,0.4,7,0.02,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 03:30:00,0.4,8,0.01,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 04:00:00,0.9,9,0.01,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-03-24 04:30:00,0.4,10,0.01,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 05:00:00,0.5,11,0.01,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-24 05:30:00,0.9,12,0.01,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-03-24 06:00:00,0.4,13,3.29,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 06:30:00,1.1,14,9.74,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-03-24 07:00:00,0.6,15,47.84,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-24 07:30:00,0.8,16,23.88,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-03-24 08:00:00,0.5,17,10.88,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-24 08:30:00,2,18,4.19,2,1.33,0.58,0.1596,0.7396,
216298730,2023-03-24 09:00:00,3.1,19,0.01,3.1,0.23,0.899,0.0276,0.9266,
216298730,2023-03-24 09:30:00,2.2,20,0.01,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-03-24 10:00:00,2.7,21,3.11,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-03-24 10:30:00,3.3,22,0.01,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-03-24 11:00:00,2.5,23,0.01,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-03-24 11:30:00,1.2,24,0.01,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-03-24 12:00:00,1,25,0.01,1,2.33,0.29,0.2796,0.5696,
216298730,2023-03-24 12:30:00,0.4,26,0.01,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 13:00:00,0.4,27,0.01,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 13:30:00,1.1,28,0.01,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-03-24 14:00:00,1,29,0.01,1,2.33,0.29,0.2796,0.5696,
216298730,2023-03-24 14:30:00,0.6,30,0.01,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-03-24 15:00:00,2.2,31,0.01,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-03-24 15:30:00,2.9,32,0.01,2.9,0.43,0.841,0.0516,0.8926,
216298730,2023-03-24 16:00:00,2.3,33,0.01,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-03-24 16:30:00,3.1,34,0.01,3.1,0.23,0.899,0.0276,0.9266,
216298730,2023-03-24 17:00:00,3.3,35,0.01,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-03-24 17:30:00,2.6,36,0.02,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-03-24 18:00:00,1.9,37,0.02,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-03-24 18:30:00,2.4,38,16.97,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-03-24 19:00:00,2.5,39,28.5,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-03-24 19:30:00,0.7,40,44.91,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-24 20:00:00,0.3,41,41.06,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-24 20:30:00,0.3,42,39.65,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-24 21:00:00,0.7,43,65.21,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-24 21:30:00,0.4,44,123.59,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 22:00:00,1.3,45,83.27,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-03-24 22:30:00,0.4,46,64.37,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-24 23:00:00,0.3,47,125.67,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-24 23:30:00,0.3,48,77.94,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 00:00:00,0.3,1,94.89,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 00:30:00,0.3,2,38.07,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 01:00:00,0.3,3,28.71,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 01:30:00,0.3,4,19.58,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 02:00:00,0.3,5,19.06,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 02:30:00,0.3,6,16.05,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 03:00:00,0.3,7,18.88,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 03:30:00,0.8,8,22.4,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-03-25 04:00:00,0.3,9,22.98,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 04:30:00,1.1,10,23.37,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-03-25 05:00:00,0.4,11,23.9,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-25 05:30:00,0.7,12,19.19,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-25 06:00:00,0.3,13,29.91,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 06:30:00,0.3,14,10.8,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 07:00:00,0.4,15,12.49,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-25 07:30:00,0.4,16,10.52,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-25 08:00:00,0.4,17,15.88,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-25 08:30:00,0.5,18,24.46,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-25 09:00:00,0.8,19,28.64,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-03-25 09:30:00,0.3,20,25.74,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 10:00:00,0.2,21,28.65,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 10:30:00,0.2,22,24.67,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 11:00:00,0.2,23,19.05,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 11:30:00,0.2,24,7.87,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 12:00:00,0.9,25,28.51,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-03-25 12:30:00,1.1,26,28.63,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-03-25 13:00:00,1.8,27,28.64,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-03-25 13:30:00,0.2,28,12.21,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 14:00:00,0.3,29,19.17,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 14:30:00,0.2,30,2.9,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 15:00:00,0.2,31,1.5,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 15:30:00,0.2,32,15.05,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 16:00:00,0.9,33,28.56,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-03-25 16:30:00,0.2,34,28.59,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 17:00:00,0.2,35,33.44,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 17:30:00,0.1,36,62.44,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-03-25 18:00:00,0.3,37,62.47,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 18:30:00,0.2,38,65.39,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 19:00:00,0.3,39,77.28,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 19:30:00,1,40,82.6,1,2.33,0.29,0.2796,0.5696,
216298730,2023-03-25 20:00:00,0.2,41,66.62,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 20:30:00,0.5,42,68.85,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-03-25 21:00:00,0.7,43,64.23,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-25 21:30:00,0.7,44,139.13,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-25 22:00:00,0.2,45,154.03,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-25 22:30:00,0.3,46,88.34,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-25 23:00:00,0.4,47,56.62,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-25 23:30:00,0.3,48,14.54,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-26 00:00:00,0.3,1,19.12,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-26 00:30:00,0.2,2,1.89,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-03-26 01:00:00,0.4,3,30.9,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-26 01:30:00,0.3,4,28.67,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-26 02:00:00,0.3,5,24.7,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-26 02:30:00,1.1,6,28.22,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-03-26 03:00:00,1,7,20.85,1,2.33,0.29,0.2796,0.5696,
216298730,2023-03-26 03:30:00,0.3,8,26.98,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-26 04:00:00,0.4,9,4.27,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-26 04:30:00,0.3,10,0.72,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-26 05:00:00,0.7,11,0.03,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-03-26 05:30:00,0.4,12,15.48,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-26 06:00:00,0.4,13,89.01,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-03-26 06:30:00,0.3,14,14.4,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-26 07:00:00,0.3,15,9.13,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-03-26 07:30:00,0.4,16,0.03,0.4,2.93,0.116,0.3516,0.4676,
