CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period
218691361,2023-08-02 22:30:00,0.75,44,185.87,0.75,2.58,0.2175,0.3096,0.5271
218691361,2023-08-02 23:00:00,0.86,45,162.48,0.86,2.47,0.2494,0.2964,0.5458
218691361,2023-08-02 23:30:00,0.48,46,159.31,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-08-03 00:00:00,0.85,47,171.08,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-03 00:30:00,0.84,48,156.65,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-03 01:00:00,0.48,1,170.24,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-08-03 01:30:00,0.86,2,165.04,0.86,2.47,0.2494,0.2964,0.5458
218691361,2023-08-03 02:00:00,0.84,3,185.04,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-03 02:30:00,0.48,4,182.36,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-08-03 03:00:00,0.85,5,157.2,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-03 03:30:00,0.79,6,154.84,0.79,2.54,0.2291,0.3048,0.5339
218691361,2023-08-03 04:00:00,0.51,7,153.67,0.51,2.82,0.1479,0.3384,0.4863
218691361,2023-08-03 04:30:00,0.85,8,154.5,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-03 05:00:00,0.67,9,145.5,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-08-03 05:30:00,0.65,10,161.27,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-03 06:00:00,0.85,11,176.55,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-03 06:30:00,0.55,12,150.12,0.55,2.78,0.1595,0.3336,0.4931
218691361,2023-08-03 07:00:00,0.75,13,155.51,0.75,2.58,0.2175,0.3096,0.5271
218691361,2023-08-03 07:30:00,0.89,14,161.34,0.89,2.44,0.2581,0.2928,0.5509
218691361,2023-08-03 08:00:00,0.72,15,164.97,0.72,2.61,0.2088,0.3132,0.522
218691361,2023-08-03 08:30:00,2.01,16,368.95,2.01,1.32,0.5829,0.1584,0.7413
218691361,2023-08-03 09:00:00,1.75,17,272.3,1.75,1.58,0.5075,0.1896,0.6971
218691361,2023-08-03 09:30:00,1.51,18,146.82,1.51,1.82,0.4379,0.2184,0.6563
218691361,2023-08-03 10:00:00,1.8,19,139.39,1.8,1.53,0.522,0.1836,0.7056
218691361,2023-08-03 10:30:00,2.08,20,145.96,2.08,1.25,0.6032,0.15,0.7532
218691361,2023-08-03 11:00:00,1.51,21,160.35,1.51,1.82,0.4379,0.2184,0.6563
218691361,2023-08-03 11:30:00,1.67,22,160.94,1.67,1.66,0.4843,0.1992,0.6835
218691361,2023-08-03 12:00:00,1.68,23,152.1,1.68,1.65,0.4872,0.198,0.6852
218691361,2023-08-03 12:30:00,1.23,24,149.96,1.23,2.1,0.3567,0.252,0.6087
218691361,2023-08-03 13:00:00,1.43,25,147.77,1.43,1.9,0.4147,0.228,0.6427
218691361,2023-08-03 13:30:00,1.3,26,145.84,1.3,2.03,0.377,0.2436,0.6206
218691361,2023-08-03 14:00:00,1.03,27,167.66,1.03,2.3,0.2987,0.276,0.5747
218691361,2023-08-03 14:30:00,0.98,28,130.03,0.98,2.35,0.2842,0.282,0.5662
218691361,2023-08-03 15:00:00,0.92,29,141.39,0.92,2.41,0.2668,0.2892,0.556
218691361,2023-08-03 15:30:00,0.63,30,141.32,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-08-03 16:00:00,0.95,31,150.36,0.95,2.38,0.2755,0.2856,0.5611
218691361,2023-08-03 16:30:00,0.82,32,156.59,0.82,2.51,0.2378,0.3012,0.539
218691361,2023-08-03 17:00:00,0.68,33,157.62,0.68,2.65,0.1972,0.318,0.5152
218691361,2023-08-03 17:30:00,0.87,34,137.12,0.87,2.46,0.2523,0.2952,0.5475
218691361,2023-08-03 18:00:00,0.65,35,128.71,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-03 18:30:00,1.51,36,166.34,1.51,1.82,0.4379,0.2184,0.6563
218691361,2023-08-03 19:00:00,1.64,37,192.34,1.64,1.69,0.4756,0.2028,0.6784
218691361,2023-08-03 19:30:00,1.03,38,192.79,1.03,2.3,0.2987,0.276,0.5747
218691361,2023-08-03 20:00:00,0.72,39,192.72,0.72,2.61,0.2088,0.3132,0.522
218691361,2023-08-03 20:30:00,0.87,40,192.62,0.87,2.46,0.2523,0.2952,0.5475
218691361,2023-08-03 21:00:00,0.57,41,191.29,0.57,2.76,0.1653,0.3312,0.4965
218691361,2023-08-03 21:30:00,0.78,42,191.72,0.78,2.55,0.2262,0.306,0.5322
218691361,2023-08-03 22:00:00,0.84,43,189.78,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-03 22:30:00,0.5,44,179.57,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-08-03 23:00:00,0.83,45,170,0.83,2.5,0.2407,0.3,0.5407
218691361,2023-08-03 23:30:00,0.84,46,171.86,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-04 00:00:00,0.5,47,149.93,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-08-04 00:30:00,0.83,48,152.34,0.83,2.5,0.2407,0.3,0.5407
218691361,2023-08-04 01:00:00,0.86,1,151.94,0.86,2.47,0.2494,0.2964,0.5458
218691361,2023-08-04 01:30:00,0.49,2,119.65,0.49,2.84,0.1421,0.3408,0.4829
218691361,2023-08-04 02:00:00,0.85,3,185.02,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-04 02:30:00,0.86,4,184.84,0.86,2.47,0.2494,0.2964,0.5458
218691361,2023-08-04 03:00:00,0.49,5,176,0.49,2.84,0.1421,0.3408,0.4829
218691361,2023-08-04 03:30:00,0.85,6,157.9,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-04 04:00:00,0.84,7,157.83,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-04 04:30:00,0.5,8,175.9,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-08-04 05:00:00,0.83,9,167.03,0.83,2.5,0.2407,0.3,0.5407
218691361,2023-08-04 05:30:00,0.84,10,168.54,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-04 06:00:00,0.51,11,170.25,0.51,2.82,0.1479,0.3384,0.4863
218691361,2023-08-04 06:30:00,1.66,12,154.93,1.66,1.67,0.4814,0.2004,0.6818
218691361,2023-08-04 07:00:00,1.27,13,198.5,1.27,2.06,0.3683,0.2472,0.6155
218691361,2023-08-04 07:30:00,0.5,14,172.88,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-08-04 08:00:00,0.85,15,174.39,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-04 08:30:00,0.86,16,563.41,0.86,2.47,0.2494,0.2964,0.5458
218691361,2023-08-04 09:00:00,0.55,17,481.27,0.55,2.78,0.1595,0.3336,0.4931
218691361,2023-08-04 09:30:00,0.89,18,170.61,0.89,2.44,0.2581,0.2928,0.5509
218691361,2023-08-04 10:00:00,0.83,19,149.18,0.83,2.5,0.2407,0.3,0.5407
218691361,2023-08-04 10:30:00,0.51,20,113.75,0.51,2.82,0.1479,0.3384,0.4863
218691361,2023-08-04 11:00:00,0.89,21,138.99,0.89,2.44,0.2581,0.2928,0.5509
218691361,2023-08-04 11:30:00,0.93,22,158.27,0.93,2.4,0.2697,0.288,0.5577
218691361,2023-08-04 12:00:00,0.52,23,124.14,0.52,2.81,0.1508,0.3372,0.488
218691361,2023-08-04 12:30:00,0.88,24,125.47,0.88,2.45,0.2552,0.294,0.5492
218691361,2023-08-04 13:00:00,0.9,25,108.04,0.9,2.43,0.261,0.2916,0.5526
218691361,2023-08-04 13:30:00,0.5,26,129.2,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-08-04 14:00:00,0.87,27,110.99,0.87,2.46,0.2523,0.2952,0.5475
218691361,2023-08-04 14:30:00,0.9,28,111.09,0.9,2.43,0.261,0.2916,0.5526
218691361,2023-08-04 15:00:00,0.54,29,105.46,0.54,2.79,0.1566,0.3348,0.4914
218691361,2023-08-04 15:30:00,0.88,30,104.4,0.88,2.45,0.2552,0.294,0.5492
218691361,2023-08-04 16:00:00,0.77,31,123.7,0.77,2.56,0.2233,0.3072,0.5305
218691361,2023-08-04 16:30:00,0.46,32,172.15,0.46,2.87,0.1334,0.3444,0.4778
218691361,2023-08-04 17:00:00,0.85,33,182.08,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-04 17:30:00,0.8,34,167.84,0.8,2.53,0.232,0.3036,0.5356
218691361,2023-08-04 18:00:00,0.49,35,162,0.49,2.84,0.1421,0.3408,0.4829
218691361,2023-08-04 18:30:00,0.67,36,161.05,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-08-04 19:00:00,0.6,37,170.06,0.6,2.73,0.174,0.3276,0.5016
218691361,2023-08-04 19:30:00,0.35,38,157.34,0.35,2.98,0.1015,0.3576,0.4591
218691361,2023-08-04 20:00:00,0.65,39,141.26,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-04 20:30:00,0.56,40,153.12,0.56,2.77,0.1624,0.3324,0.4948
218691361,2023-08-04 21:00:00,0.39,41,136.96,0.39,2.94,0.1131,0.3528,0.4659
218691361,2023-08-04 21:30:00,0.65,42,130.04,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-04 22:00:00,0.46,43,132.45,0.46,2.87,0.1334,0.3444,0.4778
218691361,2023-08-04 22:30:00,0.48,44,137.02,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-08-04 23:00:00,0.65,45,120.96,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-04 23:30:00,0.39,46,139.39,0.39,2.94,0.1131,0.3528,0.4659
218691361,2023-08-05 00:00:00,0.57,47,134.8,0.57,2.76,0.1653,0.3312,0.4965
218691361,2023-08-05 00:30:00,0.66,48,139.17,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-05 01:00:00,0.29,1,139.34,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-08-05 01:30:00,0.66,2,118.52,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-05 02:00:00,0.65,3,124.68,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-05 02:30:00,0.31,4,112.03,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-08-05 03:00:00,0.64,5,97.58,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-05 03:30:00,0.65,6,103.8,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-05 04:00:00,0.29,7,106.07,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-08-05 04:30:00,0.65,8,111.54,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-05 05:00:00,0.64,9,108.42,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-05 05:30:00,0.31,10,111.17,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-08-05 06:00:00,0.64,11,121.59,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-05 06:30:00,0.65,12,101.11,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-05 07:00:00,0.29,13,88.99,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-08-05 07:30:00,0.65,14,85.86,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-05 08:00:00,0.64,15,54.37,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-05 08:30:00,0.31,16,40.65,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-08-05 09:00:00,0.63,17,85.35,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-08-05 09:30:00,0.64,18,103.11,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-05 10:00:00,0.71,19,107.94,0.71,2.62,0.2059,0.3144,0.5203
218691361,2023-08-05 10:30:00,1.14,20,107.38,1.14,2.19,0.3306,0.2628,0.5934
218691361,2023-08-05 11:00:00,1.12,21,87.74,1.12,2.21,0.3248,0.2652,0.59
218691361,2023-08-05 11:30:00,0.67,22,106.94,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-08-05 12:00:00,0.64,23,106.17,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-05 12:30:00,0.65,24,107.35,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-05 13:00:00,0.28,25,124.84,0.28,3.05,0.0812,0.366,0.4472
218691361,2023-08-05 13:30:00,0.63,26,108.83,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-08-05 14:00:00,0.62,27,160.11,0.62,2.71,0.1798,0.3252,0.505
218691361,2023-08-05 14:30:00,0.3,28,163.38,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-08-05 15:00:00,0.64,29,148.66,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-05 15:30:00,0.61,30,135.46,0.61,2.72,0.1769,0.3264,0.5033
218691361,2023-08-05 16:00:00,0.33,31,117.87,0.33,3,0.0957,0.36,0.4557
218691361,2023-08-05 16:30:00,0.67,32,124.24,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-08-05 17:00:00,0.59,33,122.65,0.59,2.74,0.1711,0.3288,0.4999
218691361,2023-08-05 17:30:00,0.36,34,128.2,0.36,2.97,0.1044,0.3564,0.4608
218691361,2023-08-05 18:00:00,0.65,35,130.91,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-05 18:30:00,0.55,36,121.95,0.55,2.78,0.1595,0.3336,0.4931
218691361,2023-08-05 19:00:00,0.4,37,140.99,0.4,2.93,0.116,0.3516,0.4676
218691361,2023-08-05 19:30:00,0.65,38,123.12,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-05 20:00:00,0.54,39,126.99,0.54,2.79,0.1566,0.3348,0.4914
218691361,2023-08-05 20:30:00,0.41,40,127.78,0.41,2.92,0.1189,0.3504,0.4693
218691361,2023-08-05 21:00:00,0.66,41,150.88,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-05 21:30:00,0.51,42,154.06,0.51,2.82,0.1479,0.3384,0.4863
218691361,2023-08-05 22:00:00,0.44,43,162.63,0.44,2.89,0.1276,0.3468,0.4744
218691361,2023-08-05 22:30:00,0.64,44,155.02,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-05 23:00:00,0.53,45,163.62,0.53,2.8,0.1537,0.336,0.4897
218691361,2023-08-05 23:30:00,0.41,46,145.46,0.41,2.92,0.1189,0.3504,0.4693
218691361,2023-08-06 00:00:00,0.63,47,176.63,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-08-06 00:30:00,0.58,48,151.39,0.58,2.75,0.1682,0.33,0.4982
218691361,2023-08-06 01:00:00,0.35,1,138.12,0.35,2.98,0.1015,0.3576,0.4591
218691361,2023-08-06 01:30:00,0.65,2,126.08,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-06 02:00:00,0.62,3,165.43,0.62,2.71,0.1798,0.3252,0.505
218691361,2023-08-06 02:30:00,0.34,4,145.35,0.34,2.99,0.0986,0.3588,0.4574
218691361,2023-08-06 03:00:00,0.66,5,136.23,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-06 03:30:00,0.58,6,140.14,0.58,2.75,0.1682,0.33,0.4982
218691361,2023-08-06 04:00:00,0.37,7,135.78,0.37,2.96,0.1073,0.3552,0.4625
218691361,2023-08-06 04:30:00,0.61,8,135.06,0.61,2.72,0.1769,0.3264,0.5033
218691361,2023-08-06 05:00:00,0.63,9,128.08,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-08-06 05:30:00,0.33,10,128.59,0.33,3,0.0957,0.36,0.4557
218691361,2023-08-06 06:00:00,0.66,11,133.98,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-06 06:30:00,0.57,12,131.64,0.57,2.76,0.1653,0.3312,0.4965
218691361,2023-08-06 07:00:00,0.38,13,125.7,0.38,2.95,0.1102,0.354,0.4642
218691361,2023-08-06 07:30:00,0.65,14,145.84,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-06 08:00:00,0.54,15,120.58,0.54,2.79,0.1566,0.3348,0.4914
218691361,2023-08-06 08:30:00,0.41,16,126.09,0.41,2.92,0.1189,0.3504,0.4693
218691361,2023-08-06 09:00:00,0.64,17,155.35,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-06 09:30:00,0.49,18,151.29,0.49,2.84,0.1421,0.3408,0.4829
218691361,2023-08-06 10:00:00,0.44,19,149.64,0.44,2.89,0.1276,0.3468,0.4744
218691361,2023-08-06 10:30:00,0.65,20,159.55,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-06 11:00:00,0.46,21,145.49,0.46,2.87,0.1334,0.3444,0.4778
218691361,2023-08-06 11:30:00,0.48,22,133.74,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-08-06 12:00:00,0.65,23,144.51,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-06 12:30:00,0.43,24,125.61,0.43,2.9,0.1247,0.348,0.4727
218691361,2023-08-06 13:00:00,0.51,25,105.78,0.51,2.82,0.1479,0.3384,0.4863
218691361,2023-08-06 13:30:00,0.64,26,95.32,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-06 14:00:00,0.41,27,101.93,0.41,2.92,0.1189,0.3504,0.4693
218691361,2023-08-06 14:30:00,0.56,28,132.9,0.56,2.77,0.1624,0.3324,0.4948
218691361,2023-08-06 15:00:00,0.67,29,127.33,0.67,2.66,0.1943,0.3192,0.5135
218691361,2023-08-06 15:30:00,0.36,30,117.3,0.36,2.97,0.1044,0.3564,0.4608
218691361,2023-08-06 16:00:00,0.58,31,137.42,0.58,2.75,0.1682,0.33,0.4982
218691361,2023-08-06 16:30:00,0.65,32,145.62,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-06 17:00:00,0.32,33,164.39,0.32,3.01,0.0928,0.3612,0.454
218691361,2023-08-06 17:30:00,0.62,34,157.4,0.62,2.71,0.1798,0.3252,0.505
218691361,2023-08-06 18:00:00,0.65,35,142.91,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-06 18:30:00,0.29,36,153.83,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-08-06 19:00:00,0.65,37,131.97,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-06 19:30:00,0.64,38,125.62,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-06 20:00:00,0.31,39,111.12,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-08-06 20:30:00,0.64,40,90.38,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-06 21:00:00,0.66,41,90.34,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-06 21:30:00,0.29,42,89.58,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-08-06 22:00:00,0.66,43,90.51,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-06 22:30:00,0.65,44,105.41,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-06 23:00:00,0.31,45,104.47,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-08-06 23:30:00,0.64,46,95.5,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-07 00:00:00,0.66,47,125.57,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-07 00:30:00,0.29,48,97.42,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-08-07 01:00:00,0.66,1,95.9,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-07 01:30:00,0.65,2,99.69,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-07 02:00:00,0.31,3,112.82,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-08-07 02:30:00,0.65,4,94.72,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-07 03:00:00,0.66,5,47.99,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-07 03:30:00,0.29,6,42.91,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-08-07 04:00:00,0.65,7,64.85,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-07 04:30:00,0.64,8,42.28,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-07 05:00:00,0.31,9,37.65,0.31,3.02,0.0899,0.3624,0.4523
218691361,2023-08-07 05:30:00,0.65,10,63.14,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-07 06:00:00,0.66,11,101.03,0.66,2.67,0.1914,0.3204,0.5118
218691361,2023-08-07 06:30:00,0.29,12,96.53,0.29,3.04,0.0841,0.3648,0.4489
218691361,2023-08-07 07:00:00,0.64,13,110.61,0.64,2.69,0.1856,0.3228,0.5084
218691361,2023-08-07 07:30:00,0.63,14,95.01,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-08-07 08:00:00,0.3,15,104.99,0.3,3.03,0.087,0.3636,0.4506
218691361,2023-08-07 08:30:00,0.65,16,116.03,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-07 09:00:00,1.22,17,112.24,1.22,2.11,0.3538,0.2532,0.607
218691361,2023-08-07 09:30:00,1.12,18,113.37,1.12,2.21,0.3248,0.2652,0.59
218691361,2023-08-07 10:00:00,1.34,19,111.61,1.34,1.99,0.3886,0.2388,0.6274
218691361,2023-08-07 10:30:00,1.32,20,99.97,1.32,2.01,0.3828,0.2412,0.624
218691361,2023-08-07 11:00:00,1.03,21,99.64,1.03,2.3,0.2987,0.276,0.5747
218691361,2023-08-07 11:30:00,1.33,22,129.84,1.33,2,0.3857,0.24,0.6257
218691361,2023-08-07 12:00:00,0.98,23,106.93,0.98,2.35,0.2842,0.282,0.5662
218691361,2023-08-07 12:30:00,0.51,24,106.63,0.51,2.82,0.1479,0.3384,0.4863
218691361,2023-08-07 13:00:00,0.74,25,117.36,0.74,2.59,0.2146,0.3108,0.5254
218691361,2023-08-07 13:30:00,0.65,26,107.56,0.65,2.68,0.1885,0.3216,0.5101
218691361,2023-08-07 14:00:00,0.6,27,97.47,0.6,2.73,0.174,0.3276,0.5016
218691361,2023-08-07 14:30:00,1.41,28,100,1.41,1.92,0.4089,0.2304,0.6393
218691361,2023-08-07 15:00:00,0.85,29,101.29,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-07 15:30:00,0.94,30,106.05,0.94,2.39,0.2726,0.2868,0.5594
218691361,2023-08-07 16:00:00,1.06,31,119.38,1.06,2.27,0.3074,0.2724,0.5798
218691361,2023-08-07 16:30:00,1.41,32,110.47,1.41,1.92,0.4089,0.2304,0.6393
218691361,2023-08-07 17:00:00,1.3,33,120.83,1.3,2.03,0.377,0.2436,0.6206
218691361,2023-08-07 17:30:00,0.84,34,133.84,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-07 18:00:00,0.5,35,110.43,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-08-07 18:30:00,0.84,36,124.57,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-07 19:00:00,0.85,37,117.33,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-07 19:30:00,0.47,38,117.5,0.47,2.86,0.1363,0.3432,0.4795
218691361,2023-08-07 20:00:00,0.85,39,124.31,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-07 20:30:00,0.83,40,107.96,0.83,2.5,0.2407,0.3,0.5407
218691361,2023-08-07 21:00:00,0.49,41,124.53,0.49,2.84,0.1421,0.3408,0.4829
218691361,2023-08-07 21:30:00,0.82,42,120.76,0.82,2.51,0.2378,0.3012,0.539
218691361,2023-08-07 22:00:00,0.85,43,125.01,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-07 22:30:00,0.48,44,112.31,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-08-07 23:00:00,0.84,45,111.52,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-07 23:30:00,0.71,46,82.73,0.71,2.62,0.2059,0.3144,0.5203
218691361,2023-08-08 00:00:00,0.59,47,102.51,0.59,2.74,0.1711,0.3288,0.4999
218691361,2023-08-08 00:30:00,0.83,48,73.06,0.83,2.5,0.2407,0.3,0.5407
218691361,2023-08-08 01:00:00,0.63,1,10.21,0.63,2.7,0.1827,0.324,0.5067
218691361,2023-08-08 01:30:00,0.7,2,32.17,0.7,2.63,0.203,0.3156,0.5186
218691361,2023-08-08 02:00:00,0.85,3,53.39,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-08 02:30:00,0.52,4,75.09,0.52,2.81,0.1508,0.3372,0.488
218691361,2023-08-08 03:00:00,0.82,5,102.34,0.82,2.51,0.2378,0.3012,0.539
218691361,2023-08-08 03:30:00,0.83,6,134.59,0.83,2.5,0.2407,0.3,0.5407
218691361,2023-08-08 04:00:00,0.49,7,146.59,0.49,2.84,0.1421,0.3408,0.4829
218691361,2023-08-08 04:30:00,0.84,8,167.07,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-08 05:00:00,0.83,9,158.38,0.83,2.5,0.2407,0.3,0.5407
218691361,2023-08-08 05:30:00,0.48,10,128.96,0.48,2.85,0.1392,0.342,0.4812
218691361,2023-08-08 06:00:00,0.83,11,124.27,0.83,2.5,0.2407,0.3,0.5407
218691361,2023-08-08 06:30:00,0.85,12,117.79,0.85,2.48,0.2465,0.2976,0.5441
218691361,2023-08-08 07:00:00,0.52,13,135.27,0.52,2.81,0.1508,0.3372,0.488
218691361,2023-08-08 07:30:00,0.84,14,111.57,0.84,2.49,0.2436,0.2988,0.5424
218691361,2023-08-08 08:00:00,0.86,15,109.25,0.86,2.47,0.2494,0.2964,0.5458
218691361,2023-08-08 08:30:00,0.5,16,118.32,0.5,2.83,0.145,0.3396,0.4846
218691361,2023-08-08 09:00:00,1.2,17,122.8,1.2,2.13,0.348,0.2556,0.6036
218691361,2023-08-08 09:30:00,1.67,18,108.81,1.67,1.66,0.4843,0.1992,0.6835
218691361,2023-08-08 10:00:00,1.23,19,112.62,1.23,2.1,0.3567,0.252,0.6087
218691361,2023-08-08 10:30:00,1.56,20,113.4,1.56,1.77,0.4524,0.2124,0.6648
218691361,2023-08-08 11:00:00,1.61,21,102.03,1.61,1.72,0.4669,0.2064,0.6733
218691361,2023-08-08 11:30:00,1.2,22,140.73,1.2,2.13,0.348,0.2556,0.6036
218691361,2023-08-08 12:00:00,1.48,23,155.06,1.48,1.85,0.4292,0.222,0.6512
218691361,2023-08-08 12:30:00,1.02,24,140.12,1.02,2.31,0.2958,0.2772,0.573
218691361,2023-08-08 13:00:00,0.56,25,152.78,0.56,2.77,0.1624,0.3324,0.4948
218691361,2023-08-08 13:30:00,0.99,26,141.27,0.99,2.34,0.2871,0.2808,0.5679
218691361,2023-08-08 14:00:00,0.88,27,130.03,0.88,2.45,0.2552,0.294,0.5492
218691361,2023-08-08 14:30:00,0.71,28,112.8,0.71,2.62,0.2059,0.3144,0.5203
218691361,2023-08-08 15:00:00,0.97,29,109.01,0.97,2.36,0.2813,0.2832,0.5645
218691361,2023-08-08 15:30:00,0.97,30,96.05,0.97,2.36,0.2813,0.2832,0.5645
218691361,2023-08-08 16:00:00,0.87,31,89.61,0.87,2.46,0.2523,0.2952,0.5475
218691361,2023-08-08 16:30:00,1.02,32,112.28,1.02,2.31,0.2958,0.2772,0.573
218691361,2023-08-08 17:00:00,0.77,33,124.33,0.77,2.56,0.2233,0.3072,0.5305
218691361,2023-08-08 17:30:00,0.77,34,112.23,0.77,2.56,0.2233,0.3072,0.5305
